[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-121520.3203125, -98.45075225830078, -439.771484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125270.4609375, 1670.7801513671875, -3442.5869140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125194.859375, 1665.07861328125, -3409.51025390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125488.7890625, 1645.556396484375, -4258.6796875, 0.0]]
[[0.8829476237297058, 0.0, 0.4694714844226837, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.4694714844226837, 0.0, 0.8829476237297058, 0.0], [124887.875, 1634.09326171875, -3939.85107421875, 0.0]]
[[0.06975662708282471, 0.0, -0.997564971446991, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [0.997564971446991, 0.0, 0.06975662708282471, 0.0], [-122183.5078125, -48.248165130615234, -677.670166015625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-121984.0859375, -55.10370635986328, -1106.078369140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-121779.2734375, -48.1097297668457, -258.41021728515625, 0.0]]
[[-0.9993908405303955, 0.0, 0.03489938750863075, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.03489938750863075, 0.0, -0.9993908405303955, 0.0], [-121610.421875, -95.36406707763672, -745.931396484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130273.5859375, 1584.3837890625, -692.5481567382812, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130276.3203125, 1584.374267578125, -792.435791015625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130279.0703125, 1584.377197265625, -891.1190185546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130281.546875, 1584.3797607421875, -980.54248046875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130288.0078125, 1584.382568359375, -1151.1768798828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130003.609375, 1584.3765869140625, -889.2569580078125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2519.686279296875, -139.3911590576172, 743.0872192382812, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2590.8984375, -0.23605050146579742, 539.5372314453125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3168.963623046875, -16.76799774169922, 117675.296875, 0.0]]
[[0.9999995827674866, 0.0, 0.0, 0.0], [0.0, 0.9063093662261963, 0.4226188063621521, 0.0], [0.0, -0.4226188063621521, 0.9063093662261963, 0.0], [3223.69140625, 173.39373779296875, 117099.796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-121849.0, -95.02775573730469, -663.4232788085938, 0.0]]
[[-0.6819987893104553, 0.0, 0.7313541173934937, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.7313541173934937, 0.0, -0.6819987893104553, 0.0], [13618.09765625, 3598.663818359375, 2606.028564453125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-121094.203125, 937.6874389648438, -66406.90625, 0.0]]
[[-0.9781500697135925, 0.0, 0.20791223645210266, 0.0], [0.0, 0.9999982714653015, 0.0, 0.0], [-0.20791223645210266, 0.0, -0.9781500697135925, 0.0], [-361.8990783691406, 671.31591796875, 1645.7872314453125, 0.0]]
[[-0.5735769867897034, 0.0, -0.8191530108451843, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.8191530108451843, 0.0, -0.5735769867897034, 0.0], [-120988.7890625, 467.8456115722656, -732.0866088867188, 0.0]]
[[0.707107424736023, 0.0, 0.7071077227592468, 0.0], [0.0, 0.9999990463256836, 0.0, 0.0], [-0.7071077227592468, 0.0, 0.707107424736023, 0.0], [-122734.171875, 224.86065673828125, -86.86478424072266, 0.0]]
[[0.4067371189594269, 0.0, -0.913546085357666, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [0.913546085357666, 0.0, 0.4067371189594269, 0.0], [129548.2265625, 2007.4478759765625, -1126.0704345703125, 0.0]]
[[0.9975652694702148, 0.0, -0.06975655257701874, 0.0], [0.0, 0.9999983906745911, 0.0, 0.0], [0.06975655257701874, 0.0, 0.9975652694702148, 0.0], [127189.6015625, 2035.8482666015625, -4241.9111328125, 0.0]]
[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.000000238418579, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [242.99583435058594, 636.5970458984375, 213.527099609375, 0.0]]
[[0.7193407416343689, 0.0, 0.6946586966514587, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [-0.6946586966514587, 0.0, 0.7193407416343689, 0.0], [126712.78125, 2575.143310546875, 388.7660217285156, 0.0]]
[[0.882947564125061, 0.0, -0.4694715738296509, 0.0], [0.0, 1.0, 0.0, 0.0], [0.4694715738296509, 0.0, 0.882947564125061, 0.0], [2598.810791015625, 327.1389465332031, 957.2482299804688, 0.0]]
[[-0.052336059510707855, 0.0, 0.9986314177513123, 0.0], [0.0, 0.9999980330467224, 0.0, 0.0], [-0.9986314177513123, 0.0, -0.052336059510707855, 0.0], [127047.6953125, 2279.1259765625, -2515.4365234375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2420.665283203125, 628.9255981445312, 2311.449951171875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2381.5166015625, 637.9472045898438, 2359.070556640625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2311.289794921875, 644.5687255859375, 2398.078369140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2255.536865234375, 637.6996459960938, 2356.331298828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2221.143798828125, 628.7139282226562, 2302.102294921875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2230.173583984375, 619.0144653320312, 2244.02587890625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2267.55615234375, 610.9075927734375, 2195.782958984375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2331.3681640625, 599.6940307617188, 2164.745361328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2403.79443359375, 602.0169677734375, 2201.629638671875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2423.5576171875, 613.5924682617188, 2253.701171875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-53.490806579589844, 3.7620787620544434, 715.3300170898438, 0.0]]
[[0.7313542366027832, 0.0, 0.6819988489151001, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.6819988489151001, 0.0, 0.7313542366027832, 0.0], [126392.9453125, 1684.9228515625, -2823.313720703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126379.7734375, 1677.933349609375, -3151.843017578125, 0.0]]
[[-0.7193419337272644, 0.0, 0.6946606040000916, 0.0], [0.0, 0.9999991059303284, 0.0, 0.0], [-0.6946606040000916, 0.0, -0.7193419337272644, 0.0], [126439.5546875, 1686.2691650390625, -2870.49951171875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1748.4986572265625, -0.23583984375, 573.9345703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [124975.6015625, 2137.6357421875, 881.0993041992188, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125557.2734375, 2259.263916015625, 1238.984130859375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126033.625, 2104.682861328125, 1593.7933349609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126703.359375, 1941.5859375, 1528.5521240234375, 0.0]]
[[0.8746206164360046, 0.0, -0.4848099648952484, 0.0], [0.0, 1.000000238418579, 0.0, 0.0], [0.4848099648952484, 0.0, 0.8746206164360046, 0.0], [2755.994140625, 301.5123291015625, 1274.0928955078125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125463.1953125, 2257.01220703125, 361.86260986328125, 0.0]]
[[0.9961950778961182, 0.0, 0.08715575933456421, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [-0.08715575933456421, 0.0, 0.9961950778961182, 0.0], [30.063251495361328, 174.7644500732422, 271.7462463378906, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [311.46435546875, 171.39735412597656, 176.31089782714844, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [13628.5517578125, -599.026123046875, -11359.0244140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [13592.5517578125, -599.026123046875, -11395.0244140625, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [84000.0, -599.0399780273438, -11467.080078125, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [276.5998840332031, 33.430145263671875, 690.0550537109375, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [50717.8828125, 96.0, -10669.919921875, -107374176.0]]
[[0.8386731147766113, 0.0, -0.5446405410766602, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.5446401238441467, 0.0, 0.8386724591255188, 0.0], [819.572998046875, 42.86136245727539, -367.2682189941406, 0.0]]
[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [-561.7462158203125, 76.01091766357422, -192.52410888671875, 0.0]]
[[-0.22495126724243164, 0.0, -0.9743713736534119, 0.0], [0.0, 1.0000005960464478, 0.0, 0.0], [0.9743682742118835, 0.0, -0.22495143115520477, 0.0], [126732.984375, 1871.8621826171875, -812.9444580078125, 0.0]]
[[-0.7431451082229614, 0.0, -0.6691305637359619, 0.0], [0.0, 1.0, 0.0, 0.0], [0.6691305637359619, 0.0, -0.7431451082229614, 0.0], [-119856.3046875, 196.3162384033203, -1922.7518310546875, 0.0]]
[[0.6427876353263855, 0.0, 0.766044557094574, 0.0], [0.0, 0.9999997019767761, 0.0, 0.0], [-0.766044557094574, 0.0, 0.6427876353263855, 0.0], [-165.16775512695312, 372.6683654785156, 2360.883544921875, 0.0]]
[[-0.9876915216445923, 0.0, 0.1564350724220276, 0.0], [0.0, 0.9999988675117493, 0.0, 0.0], [-0.1564350724220276, 0.0, -0.9876915216445923, 0.0], [127832.5625, 1672.79541015625, 312.38201904296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [312.5998840332031, 33.430145263671875, 726.0550537109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [348.5998840332031, 33.430145263671875, 762.0550537109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [384.5998840332031, 33.430145263671875, 798.0550537109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [420.5998840332031, 33.430145263671875, 834.0550537109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [332.3966064453125, 2237.935302734375, 12.076666831970215, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [1067.0400390625, 62.279998779296875, 410.03997802734375, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-758.0751342773438, 349.4087219238281, 2174.854736328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1159.6024169921875, 23.381601333618164, 1525.47265625, 0.0]]
[[1.0000028610229492, 0.0, 0.0, 0.0], [0.0, 0.9999994039535522, 0.0, 0.0], [0.0, 0.0, 1.0000028610229492, 0.0], [-876.3213500976562, 69.8395004272461, 1032.8636474609375, 0.0]]
[[-0.788012683391571, 0.0, 0.6156631708145142, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [-0.6156631708145142, 0.0, -0.788012683391571, 0.0], [945.1593627929688, -167.06997680664062, 1181.93310546875, 0.0]]
[[-0.6293213963508606, 0.0, -0.7771474123001099, 0.0], [0.0, 0.9999991059303284, 0.0, 0.0], [0.7771474123001099, 0.0, -0.6293213963508606, 0.0], [1201.744140625, -329.7262268066406, 1872.484619140625, 0.0]]
[[-0.3907316327095032, 0.0, 0.9205057621002197, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [-0.9205057621002197, 0.0, -0.3907316327095032, 0.0], [95.45811462402344, -351.32708740234375, 971.3342895507812, 0.0]]
[[0.7660479545593262, 0.0, 0.6427909731864929, 0.0], [0.0, 0.9999982118606567, 0.0, 0.0], [-0.6427909731864929, 0.0, 0.7660479545593262, 0.0], [-1032.1517333984375, -334.6491394042969, 726.3488159179688, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [456.72003173828125, -74.266357421875, 4.799999713897705, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [50741.890625, 95.9880142211914, -10645.91015625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [954.7686157226562, 19.069747924804688, -54.07017517089844, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5663.27001953125, 995.3977661132812, -11352.1171875, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [2209.679931640625, 0.0, 483.3599853515625, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125746.4296875, 2171.458740234375, -57.89834213256836, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125659.8359375, 2236.462646484375, 409.1516418457031, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126201.8125, 1968.9423828125, 170.66876220703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [128115.3984375, 1905.6336669921875, -2764.799072265625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-215.13653564453125, 373.70037841796875, 2113.11328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-506.8587951660156, 172.75340270996094, 1781.441162109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [14.424338340759277, 58.92816925048828, 1363.7734375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-37.20186996459961, 359.0544128417969, 2503.653564453125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3.4667954444885254, 150.67808532714844, 2441.841552734375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1143.5498046875, 242.63455200195312, -482.6977844238281, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-120330.2109375, 132.15762329101562, -2417.423828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-120314.5703125, 100.48899841308594, -2614.890869140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-119303.484375, 142.71241760253906, -717.6786499023438, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [478.2480773925781, -0.23611879348754883, -2500.09716796875, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [230.63998413085938, 360.0, 825.3599853515625, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [746.0819702148438, 169.07693481445312, 1900.7977294921875, 0.0]]
[[-0.9702979326248169, 0.0, 0.24192291498184204, 0.0], [0.0, 0.9999992847442627, 0.0, 0.0], [-0.24192291498184204, 0.0, -0.9702979326248169, 0.0], [1261.7813720703125, -8.052655220031738, 696.1279296875, 0.0]]
[[0.656059741973877, 0.0, -0.7547101378440857, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [0.7547101378440857, 0.0, 0.656059741973877, 0.0], [125982.5625, 1676.3187255859375, -3449.802001953125, 0.0]]
[[0.7193395495414734, 0.0, -0.6946583986282349, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.6946583986282349, 0.0, 0.7193395495414734, 0.0], [125775.4296875, 1657.6224365234375, -3657.807373046875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 0.9998477101325989, 0.017452405765652657, 0.0], [0.0, -0.017452405765652657, 0.9998477101325989, 0.0], [124616.46875, 1637.0225830078125, -3976.72607421875, 0.0]]
[[0.9945242404937744, 0.0, -0.10452871769666672, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [0.10452871769666672, 0.0, 0.9945242404937744, 0.0], [2198.708251953125, -5.58768367767334, 117699.0234375, 0.0]]
[[-0.05233598127961159, 0.0, -0.9986300468444824, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [0.9986300468444824, 0.0, -0.05233598127961159, 0.0], [3854.870849609375, 395.64788818359375, 163.33714294433594, 0.0]]
[[0.8987942934036255, 0.0, -0.4383713901042938, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [0.4383713901042938, 0.0, 0.8987942934036255, 0.0], [2776.721435546875, 272.4122314453125, 1260.2088623046875, 0.0]]
[[0.5150383710861206, 0.0, -0.8571679592132568, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [0.8571679592132568, 0.0, 0.5150383710861206, 0.0], [-119668.578125, 134.08140563964844, -82.91412353515625, 0.0]]
[[-0.139173224568367, 0.0, -0.9902692437171936, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [0.9902692437171936, 0.0, -0.139173224568367, 0.0], [-120732.4453125, 64.65313720703125, -64244.08203125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1665.51513671875, -71.70591735839844, 207.33609008789062, 0.0]]
[[0.5150383710861206, 0.0, -0.8571679592132568, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [0.8571679592132568, 0.0, 0.5150383710861206, 0.0], [-120261.5390625, 86.48904418945312, -2716.120849609375, 0.0]]
[[0.7660451531410217, 0.0, 0.6427881717681885, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [-0.6427881717681885, 0.0, 0.7660451531410217, 0.0], [-726.7115478515625, 72.61701965332031, -120.2979736328125, 0.0]]
[[0.7193398475646973, 0.0, 0.6946585178375244, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [-0.6946585178375244, 0.0, 0.7193398475646973, 0.0], [1194.9935302734375, 42.97484588623047, -571.1508178710938, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-70.65595245361328, 357.9613037109375, 2383.63232421875, 0.0]]
[[0.6156617403030396, 0.0, -0.7880111336708069, 0.0], [0.0, 1.0000001192092896, 0.0, 0.0], [0.7880111336708069, 0.0, 0.6156617403030396, 0.0], [124749.8515625, 2001.246337890625, 1232.3165283203125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [11276.40625, 1052.3665771484375, -7274.13037109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-121125.8828125, 272.4590759277344, -65941.6640625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126639.265625, 1876.9486083984375, -948.1781616210938, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126639.3203125, 1876.876708984375, -955.0081176757812, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126641.3359375, 1877.0233154296875, -953.2510986328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130287.5390625, 1584.382568359375, -1074.3472900390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126032.1640625, 1824.639892578125, -1967.4222412109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127737.34375, 1876.877197265625, -1541.2200927734375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126981.0625, 1928.9344482421875, -1897.144287109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-121586.421875, -95.36406707763672, -721.931396484375, 0.0]]
[[-0.9993908405303955, 0.0, 0.03489938750863075, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.03489938750863075, 0.0, -0.9993908405303955, 0.0], [-121902.171875, -95.07913970947266, -657.3765869140625, 0.0]]
[[-0.9993908405303955, 0.0, 0.03489938750863075, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.03489938750863075, 0.0, -0.9993908405303955, 0.0], [-121866.171875, -95.07913970947266, -621.3765869140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [763.0769653320312, 23.44634246826172, 532.5454711914062, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [685.3793334960938, 26.790857315063477, 241.5495147705078, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [668.9714965820312, 27.22724723815918, 241.6575164794922, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3973.625, -0.23676294088363647, 563.251220703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3925.625, -0.23676294088363647, 515.251220703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126239.1953125, 1888.962646484375, -593.8651123046875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-120897.1484375, -80.95580291748047, -815.20947265625, 0.0]]
